evento_id,ciclo_id,matriz_id,reprodutor_id,especie,raca_matriz,raca_reprodutor,idade_matriz,paridade,ecc,historico_matriz,taxa_reprodutor,tecnica,mes,estacao_favoravel,data_evento,tentativa_no_ciclo,dias_desde_parto,ciclos_anteriores_falha,prob_verdadeira,resultado
E-OV-000028,C-OV-M-00004-03,OV-M-00004,OV-R-0027,ovino,Dorper,Dorper,3.4,0,3.9,0.53,0.84,IATF,3,1,2025-03-31,1,109,0,0.706,prenhe
E-OV-000029,C-OV-M-00004-04,OV-M-00004,OV-R-0004,ovino,Dorper,Santa Ines,3.4,0,3.9,0.53,0.54,IATF,11,0,2025-11-02,1,66,0,0.494,prenhe
E-OV-000030,C-OV-M-00005-00,OV-M-00005,OV-R-0010,ovino,Santa Ines,Santa Ines,4.7,3,3.8,0.25,0.88,IA_cervical,2,1,2023-02-14,1,-1,0,0.652,prenhe
E-OV-000031,C-OV-M-00005-01,OV-M-00005,OV-R-0001,ovino,Santa Ines,Santa Ines,4.7,3,3.8,0.25,0.66,IA_cervical,10,0,2023-10-22,1,100,0,0.557,prenhe
E-OV-000032,C-OV-M-00005-02,OV-M-00005,OV-R-0022,ovino,Santa Ines,Somalis,4.7,3,3.8,0.25,0.75,IATF,6,0,2024-06-29,1,101,0,0.733,vazia
E-OV-000033,C-OV-M-00005-02,OV-M-00005,OV-R-0014,ovino,Santa Ines,Santa Ines,4.7,3,3.8,0.25,0.55,IA_cervical,7,0,2024-07-18,2,120,0,0.413,vazia
E-OV-000034,C-OV-M-00005-02,OV-M-00005,OV-R-0031,ovino,Santa Ines,Santa Ines,4.7,3,3.8,0.25,0.7,IA_cervical,8,0,2024-08-03,3,136,0,0.428,prenhe
E-OV-000035,C-OV-M-00005-03,OV-M-00005,OV-R-0024,ovino,Santa Ines,Santa Ines,4.7,3,3.8,0.25,0.75,IA_cervical,3,1,2025-03-20,1,79,0,0.544,prenhe
E-OV-000036,C-OV-M-00006-00,OV-M-00006,OV-R-0016,ovino,Dorper,Morada Nova,3.2,5,2.9,0.14,0.83,IATF,1,0,2023-01-09,1,-1,0,0.481,prenhe
E-OV-000037,C-OV-M-00006-01,OV-M-00006,OV-R-0014,ovino,Dorper,Santa Ines,3.2,5,2.9,0.14,0.55,IA_cervical,9,0,2023-09-30,1,114,0,0.501,prenhe
E-OV-000038,C-OV-M-00006-02,OV-M-00006,OV-R-0005,ovino,Dorper,Santa Ines,3.2,5,2.9,0.14,0.69,IA_laparoscopica,5,1,2024-05-06,1,69,0,0.564,prenhe
E-OV-000039,C-OV-M-00006-03,OV-M-00006,OV-R-0028,ovino,Dorper,Santa Ines,3.2,5,2.9,0.14,0.47,IA_cervical,1,0,2025-01-29,1,118,0,0.465,vazia
E-OV-000040,C-OV-M-00006-03,OV-M-00006,OV-R-0023,ovino,Dorper,Santa Ines,3.2,5,2.9,0.14,0.74,IA_laparoscopica,2,1,2025-02-15,2,135,0,0.647,vazia
E-OV-000041,C-OV-M-00006-03,OV-M-00006,OV-R-0005,ovino,Dorper,Santa Ines,3.2,5,2.9,0.14,0.69,IA_cervical,3,1,2025-03-04,3,152,0,0.271,prenhe
E-OV-000042,C-OV-M-00007-00,OV-M-00007,OV-R-0008,ovino,White Dorper,Morada Nova,3.5,4,2.7,0.73,0.55,IA_cervical,6,0,2023-06-20,1,-1,0,0.552,prenhe
E-OV-000043,C-OV-M-00007-01,OV-M-00007,OV-R-0015,ovino,White Dorper,Mestico,3.5,4,2.7,0.73,0.76,IA_cervical,2,1,2024-02-05,1,80,0,0.682,vazia
E-OV-000044,C-OV-M-00007-01,OV-M-00007,OV-R-0014,ovino,White Dorper,Santa Ines,3.5,4,2.7,0.73,0.55,IA_cervical,2,1,2024-02-22,2,97,0,0.593,prenhe
E-OV-000045,C-OV-M-00007-02,OV-M-00007,OV-R-0026,ovino,White Dorper,Santa Ines,3.5,4,2.7,0.73,0.68,IA_cervical,10,0,2024-10-24,1,95,0,0.701,prenhe
E-OV-000046,C-OV-M-00008-00,OV-M-00008,OV-R-0038,ovino,White Dorper,Somalis,3.9,1,3.6,0.4,0.56,IA_cervical,8,0,2023-08-31,1,-1,0,0.49,prenhe
E-OV-000047,C-OV-M-00008-01,OV-M-00008,OV-R-0014,ovino,White Dorper,Santa Ines,3.9,1,3.6,0.4,0.55,IA_cervical,4,1,2024-04-17,1,80,0,0.433,vazia
E-OV-000048,C-OV-M-00008-01,OV-M-00008,OV-R-0010,ovino,White Dorper,Santa Ines,3.9,1,3.6,0.4,0.88,IA_cervical,5,1,2024-05-07,2,100,0,0.66,prenhe
E-OV-000049,C-OV-M-00008-02,OV-M-00008,OV-R-0018,ovino,White Dorper,Santa Ines,3.9,1,3.6,0.4,0.79,IA_cervical,1,0,2025-01-07,1,95,0,0.62,vazia
E-OV-000050,C-OV-M-00008-02,OV-M-00008,OV-R-0023,ovino,White Dorper,Santa Ines,3.9,1,3.6,0.4,0.74,IA_laparoscopica,1,0,2025-01-24,2,112,0,0.7,prenhe
E-OV-000051,C-OV-M-00009-00,OV-M-00009,OV-R-0009,ovino,Santa Ines,Santa Ines,6.4,0,3.9,0.98,0.58,IA_cervical,1,0,2023-01-15,1,-1,0,0.495,prenhe
E-OV-000052,C-OV-M-00009-01,OV-M-00009,OV-R-0001,ovino,Santa Ines,Santa Ines,6.4,0,3.9,0.98,0.66,IA_cervical,9,0,2023-09-07,1,85,0,0.379,vazia
E-OV-000053,C-OV-M-00009-01,OV-M-00009,OV-R-0031,ovino,Santa Ines,Santa Ines,6.4,0,3.9,0.98,0.7,IA_cervical,9,0,2023-09-26,2,104,0,0.411,vazia
E-OV-000054,C-OV-M-00009-01,OV-M-00009,OV-R-0030,ovino,Santa Ines,Santa Ines,6.4,0,3.9,0.98,0.63,IA_cervical,10,0,2023-10-12,3,120,0,0.313,vazia
E-OV-000055,C-OV-M-00009-02,OV-M-00009,OV-R-0011,ovino,Santa Ines,Somalis,6.4,0,3.9,0.98,0.31,IA_cervical,12,0,2023-12-12,1,181,1,0.299,prenhe
E-OV-000056,C-OV-M-00009-03,OV-M-00009,OV-R-0000,ovino,Santa Ines,Santa Ines,6.4,0,3.9,0.98,0.7,IA_cervical,9,0,2024-09-02,1,115,0,0.552,prenhe
E-OV-000057,C-OV-M-00009-04,OV-M-00009,OV-R-0000,ovino,Santa Ines,Santa Ines,6.4,0,3.9,0.98,0.7,IA_cervical,4,1,2025-04-18,1,78,0,0.523,prenhe
E-OV-000058,C-OV-M-00010-00,OV-M-00010,OV-R-0019,ovino,Santa Ines,Santa Ines,2.9,4,3.8,0.94,0.66,IATF,8,0,2023-08-06,1,-1,0,0.714,vazia
E-OV-000059,C-OV-M-00010-00,OV-M-00010,OV-R-0025,ovino,Santa Ines,Santa Ines,2.9,4,3.8,0.94,0.71,IA_laparoscopica,8,0,2023-08-22,2,-1,0,0.67,vazia
E-OV-000060,C-OV-M-00010-00,OV-M-00010,OV-R-0016,ovino,Santa Ines,Morada Nova,2.9,4,3.8,0.94,0.83,IA_cervical,9,0,2023-09-13,3,-1,0,0.535,prenhe
E-OV-000061,C-OV-M-00010-01,OV-M-00010,OV-R-0008,ovino,Santa Ines,Morada Nova,2.9,4,3.8,0.94,0.55,IATF,4,1,2024-04-26,1,76,0,0.62,prenhe
E-OV-000062,C-OV-M-00010-02,OV-M-00010,OV-R-0011,ovino,Santa Ines,Somalis,2.9,4,3.8,0.94,0.31,IATF,1,0,2025-01-20,1,119,0,0.663,prenhe
E-OV-000063,C-OV-M-00010-03,OV-M-00010,OV-R-0025,ovino,Santa Ines,Santa Ines,2.9,4,3.8,0.94,0.71,IATF,10,0,2025-10-07,1,110,0,0.703,prenhe
E-OV-000064,C-OV-M-00011-00,OV-M-00011,OV-R-0017,ovino,Dorper,Mestico,1.4,5,3.2,0.45,0.6,IATF,9,0,2023-09-27,1,-1,0,0.718,prenhe
E-OV-000065,C-OV-M-00011-01,OV-M-00011,OV-R-0014,ovino,Dorper,Santa Ines,1.4,5,3.2,0.45,0.55,IA_laparoscopica,6,0,2024-06-19,1,116,0,0.844,prenhe
E-OV-000066,C-OV-M-00011-02,OV-M-00011,OV-R-0007,ovino,Dorper,Santa Ines,1.4,5,3.2,0.45,0.45,IA_cervical,1,0,2025-01-23,1,68,0,0.512,vazia
E-OV-000067,C-OV-M-00011-02,OV-M-00011,OV-R-0020,ovino,Dorper,Santa Ines,1.4,5,3.2,0.45,0.6,IATF,2,1,2025-02-10,2,86,0,0.565,prenhe
E-OV-000068,C-OV-M-00011-03,OV-M-00011,OV-R-0004,ovino,Dorper,Santa Ines,1.4,5,3.2,0.45,0.54,IA_cervical,10,0,2025-10-07,1,89,0,0.494,prenhe
E-OV-000069,C-OV-M-00012-00,OV-M-00012,OV-R-0028,ovino,Morada Nova,Santa Ines,7.2,5,3.6,1.0,0.47,IATF,9,0,2023-09-28,1,-1,0,0.432,vazia
E-OV-000070,C-OV-M-00012-00,OV-M-00012,OV-R-0023,ovino,Morada Nova,Santa Ines,7.2,5,3.6,1.0,0.74,IA_cervical,10,0,2023-10-15,2,-1,0,0.39,vazia
E-OV-000071,C-OV-M-00012-00,OV-M-00012,OV-R-0021,ovino,Morada Nova,Dorper,7.2,5,3.6,1.0,0.53,IA_laparoscopica,11,0,2023-11-06,3,-1,0,0.312,vazia
E-OV-000072,C-OV-M-00012-01,OV-M-00012,OV-R-0011,ovino,Morada Nova,Somalis,7.2,5,3.6,1.0,0.31,IA_cervical,12,0,2023-12-29,1,-1,1,0.258,vazia
E-OV-000073,C-OV-M-00012-01,OV-M-00012,OV-R-0004,ovino,Morada Nova,Santa Ines,7.2,5,3.6,1.0,0.54,IATF,1,0,2024-01-20,2,-1,1,0.267,vazia
E-OV-000074,C-OV-M-00012-01,OV-M-00012,OV-R-0014,ovino,Morada Nova,Santa Ines,7.2,5,3.6,1.0,0.55,IA_cervical,2,1,2024-02-11,3,-1,1,0.208,vazia
E-OV-000075,C-OV-M-00012-02,OV-M-00012,OV-R-0013,ovino,Morada Nova,Somalis,7.2,5,3.6,1.0,0.79,IA_cervical,4,1,2024-04-14,1,-1,2,0.435,vazia
E-OV-000076,C-OV-M-00012-02,OV-M-00012,OV-R-0001,ovino,Morada Nova,Santa Ines,7.2,5,3.6,1.0,0.66,IA_laparoscopica,5,1,2024-05-05,2,-1,2,0.371,vazia
E-OV-000077,C-OV-M-00012-02,OV-M-00012,OV-R-0034,ovino,Morada Nova,Mestico,7.2,5,3.6,1.0,0.62,IA_cervical,5,1,2024-05-23,3,-1,2,0.231,vazia
E-OV-000078,C-OV-M-00012-03,OV-M-00012,OV-R-0033,ovino,Morada Nova,Santa Ines,7.2,5,3.6,1.0,0.56,IA_cervical,7,0,2024-07-23,1,-1,3,0.251,vazia
E-OV-000079,C-OV-M-00012-03,OV-M-00012,OV-R-0004,ovino,Morada Nova,Santa Ines,7.2,5,3.6,1.0,0.54,IA_cervical,8,0,2024-08-11,2,-1,3,0.127,prenhe
E-OV-000080,C-OV-M-00012-04,OV-M-00012,OV-R-0024,ovino,Morada Nova,Santa Ines,7.2,5,3.6,1.0,0.75,IA_cervical,3,1,2025-03-19,1,70,0,0.624,prenhe
E-OV-000081,C-OV-M-00012-05,OV-M-00012,OV-R-0038,ovino,Morada Nova,Somalis,7.2,5,3.6,1.0,0.56,IA_cervical,10,0,2025-10-25,1,70,0,0.369,vazia
E-OV-000082,C-OV-M-00012-05,OV-M-00012,OV-R-0022,ovino,Morada Nova,Somalis,7.2,5,3.6,1.0,0.75,IA_laparoscopica,11,0,2025-11-12,2,88,0,0.47,prenhe
E-OV-000083,C-OV-M-00013-00,OV-M-00013,OV-R-0005,ovino,Morada Nova,Santa Ines,1.2,3,3.6,0.74,0.69,IA_laparoscopica,5,1,2023-05-31,1,-1,0,0.822,prenhe
E-OV-000084,C-OV-M-00013-01,OV-M-00013,OV-R-0009,ovino,Morada Nova,Santa Ines,1.2,3,3.6,0.74,0.58,IA_cervical,2,1,2024-02-13,1,108,0,0.733,prenhe
E-OV-000085,C-OV-M-00013-02,OV-M-00013,OV-R-0022,ovino,Morada Nova,Somalis,1.2,3,3.6,0.74,0.75,IATF,10,0,2024-10-14,1,94,0,0.708,prenhe
E-OV-000086,C-OV-M-00013-03,OV-M-00013,OV-R-0024,ovino,Morada Nova,Santa Ines,1.2,3,3.6,0.74,0.75,IATF,6,0,2025-06-01,1,80,0,0.631,prenhe
E-OV-000087,C-OV-M-00013-04,OV-M-00013,OV-R-0014,ovino,Morada Nova,Santa Ines,1.2,3,3.6,0.74,0.55,IA_cervical,1,0,2026-01-03,1,66,0,0.505,vazia
E-OV-000088,C-OV-M-00013-04,OV-M-00013,OV-R-0016,ovino,Morada Nova,Morada Nova,1.2,3,3.6,0.74,0.83,IA_cervical,1,0,2026-01-25,2,88,0,0.512,prenhe
E-OV-000089,C-OV-M-00014-00,OV-M-00014,OV-R-0032,ovino,Santa Ines,Mestico,9.7,2,3.3,0.42,0.64,IA_cervical,8,0,2023-08-25,1,-1,0,0.729,vazia
E-OV-000090,C-OV-M-00014-00,OV-M-00014,OV-R-0028,ovino,Santa Ines,Santa Ines,9.7,2,3.3,0.42,0.47,IA_laparoscopica,9,0,2023-09-12,2,-1,0,0.497,vazia
E-OV-000091,C-OV-M-00014-00,OV-M-00014,OV-R-0037,ovino,Santa Ines,Santa Ines,9.7,2,3.3,0.42,0.54,IA_cervical,10,0,2023-10-02,3,-1,0,0.413,vazia
E-OV-000092,C-OV-M-00014-01,OV-M-00014,OV-R-0007,ovino,Santa Ines,Santa Ines,9.7,2,3.3,0.42,0.45,IA_cervical,11,0,2023-11-13,1,-1,1,0.444,prenhe
E-OV-000093,C-OV-M-00014-02,OV-M-00014,OV-R-0017,ovino,Santa Ines,Mestico,9.7,2,3.3,0.42,0.6,IA_cervical,7,0,2024-07-26,1,106,0,0.671,prenhe
E-OV-000094,C-OV-M-00014-03,OV-M-00014,OV-R-0026,ovino,Santa Ines,Santa Ines,9.7,2,3.3,0.42,0.68,IATF,3,1,2025-03-11,1,78,0,0.639,vazia
E-OV-000095,C-OV-M-00014-03,OV-M-00014,OV-R-0037,ovino,Santa Ines,Santa Ines,9.7,2,3.3,0.42,0.54,IA_cervical,3,1,2025-03-28,2,95,0,0.537,vazia
E-OV-000096,C-OV-M-00014-03,OV-M-00014,OV-R-0037,ovino,Santa Ines,Santa Ines,9.7,2,3.3,0.42,0.54,IATF,4,1,2025-04-19,3,117,0,0.621,prenhe
E-OV-000097,C-OV-M-00014-04,OV-M-00014,OV-R-0030,ovino,Santa Ines,Santa Ines,9.7,2,3.3,0.42,0.63,IA_cervical,1,0,2026-01-02,1,108,0,0.754,prenhe
E-OV-000098,C-OV-M-00015-00,OV-M-00015,OV-R-0013,ovino,Santa Ines,Somalis,4.2,4,3.3,0.03,0.79,IA_cervical,6,0,2023-06-07,1,-1,0,0.712,prenhe
E-OV-000099,C-OV-M-00015-01,OV-M-00015,OV-R-0023,ovino,Santa Ines,Santa Ines,4.2,4,3.3,0.03,0.74,IA_cervical,1,0,2024-01-30,1,87,0,0.651,prenhe
E-OV-000100,C-OV-M-00015-02,OV-M-00015,OV-R-0014,ovino,Santa Ines,Santa Ines,4.2,4,3.3,0.03,0.55,IATF,9,0,2024-09-22,1,86,0,0.575,prenhe
E-OV-000101,C-OV-M-00015-03,OV-M-00015,OV-R-0008,ovino,Santa Ines,Morada Nova,4.2,4,3.3,0.03,0.55,IA_cervical,5,1,2025-05-14,1,84,0,0.631,vazia
E-OV-000102,C-OV-M-00015-03,OV-M-00015,OV-R-0009,ovino,Santa Ines,Santa Ines,4.2,4,3.3,0.03,0.58,IA_cervical,6,0,2025-06-05,2,106,0,0.621,vazia
E-OV-000103,C-OV-M-00015-03,OV-M-00015,OV-R-0007,ovino,Santa Ines,Santa Ines,4.2,4,3.3,0.03,0.45,IATF,6,0,2025-06-23,3,124,0,0.419,vazia
E-OV-000104,C-OV-M-00015-04,OV-M-00015,OV-R-0037,ovino,Santa Ines,Santa Ines,4.2,4,3.3,0.03,0.54,IA_cervical,7,0,2025-07-25,1,156,1,0.549,vazia
E-OV-000105,C-OV-M-00015-04,OV-M-00015,OV-R-0024,ovino,Santa Ines,Santa Ines,4.2,4,3.3,0.03,0.75,IA_cervical,8,0,2025-08-11,2,173,1,0.444,prenhe
E-OV-000106,C-OV-M-00015-05,OV-M-00015,OV-R-0005,ovino,Santa Ines,Santa Ines,4.2,4,3.3,0.03,0.69,IA_cervical,3,1,2026-03-16,1,67,0,0.712,vazia
E-OV-000107,C-OV-M-00015-05,OV-M-00015,OV-R-0003,ovino,Santa Ines,Santa Ines,4.2,4,3.3,0.03,0.68,IA_cervical,4,1,2026-04-01,2,83,0,0.53,prenhe
E-OV-000108,C-OV-M-00016-00,OV-M-00016,OV-R-0028,ovino,Santa Ines,Santa Ines,1.1,4,3.2,0.69,0.47,IA_laparoscopica,5,1,2023-05-09,1,-1,0,0.95,prenhe
E-OV-000109,C-OV-M-00016-01,OV-M-00016,OV-R-0000,ovino,Santa Ines,Santa Ines,1.1,4,3.2,0.69,0.7,IA_laparoscopica,1,0,2024-01-08,1,94,0,0.95,prenhe
E-OV-000110,C-OV-M-00016-02,OV-M-00016,OV-R-0008,ovino,Santa Ines,Morada Nova,1.1,4,3.2,0.69,0.55,IATF,10,0,2024-10-02,1,118,0,0.816,prenhe
E-OV-000111,C-OV-M-00016-03,OV-M-00016,OV-R-0027,ovino,Santa Ines,Dorper,1.1,4,3.2,0.69,0.84,IA_cervical,6,0,2025-06-06,1,97,0,0.811,prenhe
E-OV-000112,C-OV-M-00016-04,OV-M-00016,OV-R-0023,ovino,Santa Ines,Santa Ines,1.1,4,3.2,0.69,0.74,IATF,2,1,2026-02-03,1,92,0,0.95,prenhe
E-OV-000113,C-OV-M-00017-00,OV-M-00017,OV-R-0008,ovino,Somalis,Morada Nova,9.0,4,2.8,0.56,0.55,IA_laparoscopica,4,1,2023-04-15,1,-1,0,0.671,prenhe
E-OV-000114,C-OV-M-00017-01,OV-M-00017,OV-R-0031,ovino,Somalis,Santa Ines,9.0,4,2.8,0.56,0.7,IA_cervical,11,0,2023-11-30,1,79,0,0.391,vazia
E-OV-000115,C-OV-M-00017-01,OV-M-00017,OV-R-0007,ovino,Somalis,Santa Ines,9.0,4,2.8,0.56,0.45,IA_cervical,12,0,2023-12-17,2,96,0,0.291,vazia
E-OV-000116,C-OV-M-00017-01,OV-M-00017,OV-R-0028,ovino,Somalis,Santa Ines,9.0,4,2.8,0.56,0.47,IA_cervical,1,0,2024-01-04,3,114,0,0.262,vazia
E-OV-000117,C-OV-M-00017-02,OV-M-00017,OV-R-0013,ovino,Somalis,Somalis,9.0,4,2.8,0.56,0.79,IA_cervical,2,1,2024-02-21,1,162,1,0.513,vazia
E-OV-000118,C-OV-M-00017-02,OV-M-00017,OV-R-0021,ovino,Somalis,Dorper,9.0,4,2.8,0.56,0.53,IA_cervical,3,1,2024-03-10,2,180,1,0.448,vazia
E-OV-000119,C-OV-M-00017-02,OV-M-00017,OV-R-0002,ovino,Somalis,Mestico,9.0,4,2.8,0.56,0.43,IA_cervical,3,1,2024-03-30,3,200,1,0.161,vazia
E-OV-000120,C-OV-M-00017-03,OV-M-00017,OV-R-0033,ovino,Somalis,Santa Ines,9.0,4,2.8,0.56,0.56,IA_cervical,5,1,2024-05-03,1,234,2,0.399,vazia
E-OV-000121,C-OV-M-00017-03,OV-M-00017,OV-R-0007,ovino,Somalis,Santa Ines,9.0,4,2.8,0.56,0.45,IA_cervical,5,1,2024-05-24,2,255,2,0.137,prenhe
E-OV-000122,C-OV-M-00017-04,OV-M-00017,OV-R-0038,ovino,Somalis,Somalis,9.0,4,2.8,0.56,0.56,IA_cervical,2,1,2025-02-07,1,109,0,0.654,prenhe
E-OV-000123,C-OV-M-00017-05,OV-M-00017,OV-R-0003,ovino,Somalis,Santa Ines,9.0,4,2.8,0.56,0.68,IA_cervical,10,0,2025-10-30,1,115,0,0.631,prenhe
E-OV-000124,C-OV-M-00018-00,OV-M-00018,OV-R-0035,ovino,Santa Ines,Somalis,6.4,1,2.9,0.64,0.77,IA_cervical,9,0,2023-09-26,1,-1,0,0.455,prenhe
E-OV-000125,C-OV-M-00018-01,OV-M-00018,OV-R-0033,ovino,Santa Ines,Santa Ines,6.4,1,2.9,0.64,0.56,IA_cervical,5,1,2024-05-07,1,74,0,0.355,vazia
E-OV-000126,C-OV-M-00018-01,OV-M-00018,OV-R-0010,ovino,Santa Ines,Santa Ines,6.4,1,2.9,0.64,0.88,IATF,5,1,2024-05-28,2,95,0,0.59,vazia
E-OV-000127,C-OV-M-00018-01,OV-M-00018,OV-R-0033,ovino,Santa Ines,Santa Ines,6.4,1,2.9,0.64,0.56,IA_cervical,6,0,2024-06-17,3,115,0,0.21,vazia
E-OV-000128,C-OV-M-00018-02,OV-M-00018,OV-R-0013,ovino,Santa Ines,Somalis,6.4,1,2.9,0.64,0.79,IA_cervical,7,0,2024-07-29,1,157,1,0.386,prenhe
E-OV-000129,C-OV-M-00018-03,OV-M-00018,OV-R-0027,ovino,Santa Ines,Dorper,6.4,1,2.9,0.64,0.84,IA_cervical,3,1,2025-03-10,1,74,0,0.446,prenhe
E-OV-000130,C-OV-M-00018-04,OV-M-00018,OV-R-0013,ovino,Santa Ines,Somalis,6.4,1,2.9,0.64,0.79,IA_cervical,12,0,2025-12-03,1,118,0,0.604,vazia
E-OV-000131,C-OV-M-00018-04,OV-M-00018,OV-R-0035,ovino,Santa Ines,Somalis,6.4,1,2.9,0.64,0.77,IATF,12,0,2025-12-24,2,139,0,0.507,prenhe
