ciclo_id,matriz_id,especie,data_inicio,data_fim,status,parto_data,tentativas
C-BO-M-00029-00,BO-M-00029,bovino,2023-03-02,2023-03-28,concluido_sucesso,2024-01-05,2
C-BO-M-00029-01,BO-M-00029,bovino,2024-03-23,2024-03-23,concluido_sucesso,2024-12-31,1
C-BO-M-00029-02,BO-M-00029,bovino,2025-03-08,2025-04-25,concluido_falha,,3
C-BO-M-00029-03,BO-M-00029,bovino,2025-06-02,2025-06-02,concluido_sucesso,2026-03-12,1
C-BO-M-00030-00,BO-M-00030,bovino,2023-07-31,2023-07-31,concluido_sucesso,2024-05-09,1
C-BO-M-00030-01,BO-M-00030,bovino,2024-07-25,2024-07-25,concluido_sucesso,2025-05-04,1
C-BO-M-00030-02,BO-M-00030,bovino,2025-08-27,2025-09-23,concluido_sucesso,2026-07-03,2
C-BO-M-00031-00,BO-M-00031,bovino,2023-09-17,2023-10-13,concluido_sucesso,2024-07-22,2
C-BO-M-00031-01,BO-M-00031,bovino,2024-10-03,2024-10-03,concluido_sucesso,2025-07-13,1
C-BO-M-00031-02,BO-M-00031,bovino,2025-10-22,2025-10-22,concluido_sucesso,2026-08-01,1
C-BO-M-00032-00,BO-M-00032,bovino,2023-10-27,2023-10-27,concluido_sucesso,2024-08-05,1
C-BO-M-00032-01,BO-M-00032,bovino,2024-10-09,2024-10-09,concluido_sucesso,2025-07-19,1
C-BO-M-00032-02,BO-M-00032,bovino,2025-10-29,2025-10-29,concluido_sucesso,2026-08-08,1
C-BO-M-00033-00,BO-M-00033,bovino,2023-08-12,2023-09-12,concluido_sucesso,2024-06-21,2
C-BO-M-00033-01,BO-M-00033,bovino,2024-09-23,2024-09-23,concluido_sucesso,2025-07-03,1
C-BO-M-00033-02,BO-M-00033,bovino,2025-09-26,2025-11-22,concluido_falha,,3
C-BO-M-00033-03,BO-M-00033,bovino,2026-01-04,2026-01-04,concluido_sucesso,2026-10-14,1
C-BO-M-00034-00,BO-M-00034,bovino,2023-05-15,2023-07-06,concluido_falha,,3
C-BO-M-00034-01,BO-M-00034,bovino,2023-09-09,2023-09-09,concluido_sucesso,2024-06-18,1
C-BO-M-00034-02,BO-M-00034,bovino,2024-08-29,2024-10-22,concluido_falha,,3
C-BO-M-00034-03,BO-M-00034,bovino,2024-12-30,2024-12-30,concluido_sucesso,2025-10-09,1
C-BO-M-00034-04,BO-M-00034,bovino,2025-12-09,2025-12-09,concluido_sucesso,2026-09-18,1
C-BO-M-00035-00,BO-M-00035,bovino,2023-06-02,2023-07-15,concluido_falha,,3
C-BO-M-00035-01,BO-M-00035,bovino,2023-08-15,2023-10-14,concluido_falha,,3
C-BO-M-00035-02,BO-M-00035,bovino,2023-12-09,2023-12-09,concluido_sucesso,2024-09-17,1
C-BO-M-00035-03,BO-M-00035,bovino,2024-12-17,2025-02-06,concluido_falha,,3
C-BO-M-00035-04,BO-M-00035,bovino,2025-04-01,2025-05-29,concluido_falha,,3
C-BO-M-00035-05,BO-M-00035,bovino,2025-08-01,2025-09-20,concluido_falha,,3
C-BO-M-00036-00,BO-M-00036,bovino,2023-04-26,2023-06-12,concluido_falha,,3
C-BO-M-00036-01,BO-M-00036,bovino,2023-07-17,2023-07-17,concluido_sucesso,2024-04-25,1
C-BO-M-00036-02,BO-M-00036,bovino,2024-08-14,2024-08-14,concluido_sucesso,2025-05-24,1
C-BO-M-00036-03,BO-M-00036,bovino,2025-08-08,2025-09-08,concluido_sucesso,2026-06-18,2
C-BO-M-00037-00,BO-M-00037,bovino,2023-07-10,2023-07-10,concluido_sucesso,2024-04-18,1
C-BO-M-00037-01,BO-M-00037,bovino,2024-07-16,2024-09-11,concluido_sucesso,2025-06-21,3
C-BO-M-00037-02,BO-M-00037,bovino,2025-10-15,2025-12-04,concluido_falha,,3
C-BO-M-00037-03,BO-M-00037,bovino,2026-01-16,2026-01-16,concluido_sucesso,2026-10-26,1
C-BO-M-00038-00,BO-M-00038,bovino,2023-08-07,2023-08-07,concluido_sucesso,2024-05-16,1
C-BO-M-00038-01,BO-M-00038,bovino,2024-09-06,2024-11-03,concluido_falha,,3
C-BO-M-00038-02,BO-M-00038,bovino,2025-01-07,2025-03-09,concluido_falha,,3
C-BO-M-00038-03,BO-M-00038,bovino,2025-04-22,2025-04-22,concluido_sucesso,2026-01-30,1
C-BO-M-00038-04,BO-M-00038,bovino,2026-04-29,2026-04-29,concluido_falha,,1
C-BO-M-00039-00,BO-M-00039,bovino,2023-01-19,2023-01-19,concluido_sucesso,2023-10-29,1
C-BO-M-00039-01,BO-M-00039,bovino,2024-01-23,2024-01-23,concluido_sucesso,2024-11-01,1
C-BO-M-00039-02,BO-M-00039,bovino,2025-02-06,2025-02-06,concluido_sucesso,2025-11-16,1
C-BO-M-00040-00,BO-M-00040,bovino,2023-09-13,2023-09-13,concluido_sucesso,2024-06-22,1
C-BO-M-00040-01,BO-M-00040,bovino,2024-10-10,2024-10-10,concluido_sucesso,2025-07-20,1
C-BO-M-00040-02,BO-M-00040,bovino,2025-10-10,2025-10-10,concluido_sucesso,2026-07-20,1
C-BO-M-00041-00,BO-M-00041,bovino,2023-02-13,2023-02-13,concluido_sucesso,2023-11-23,1
C-BO-M-00041-01,BO-M-00041,bovino,2024-03-07,2024-03-29,concluido_sucesso,2025-01-06,2
C-BO-M-00041-02,BO-M-00041,bovino,2025-03-24,2025-03-24,concluido_sucesso,2026-01-01,1
C-BO-M-00041-03,BO-M-00041,bovino,2026-04-28,2026-04-28,concluido_falha,,1
C-BO-M-00042-00,BO-M-00042,bovino,2023-02-04,2023-03-28,concluido_sucesso,2024-01-05,3
C-BO-M-00042-01,BO-M-00042,bovino,2024-03-20,2024-03-20,concluido_sucesso,2024-12-28,1
C-BO-M-00042-02,BO-M-00042,bovino,2025-04-15,2025-06-09,concluido_falha,,3
C-BO-M-00042-03,BO-M-00042,bovino,2025-07-30,2025-07-30,concluido_sucesso,2026-05-09,1
C-BO-M-00043-00,BO-M-00043,bovino,2023-06-26,2023-06-26,concluido_sucesso,2024-04-04,1
C-BO-M-00043-01,BO-M-00043,bovino,2024-06-08,2024-07-03,concluido_sucesso,2025-04-12,2
C-BO-M-00043-02,BO-M-00043,bovino,2025-06-19,2025-06-19,concluido_sucesso,2026-03-29,1
C-BO-M-00044-00,BO-M-00044,bovino,2023-06-18,2023-08-13,concluido_falha,,3
C-BO-M-00044-01,BO-M-00044,bovino,2023-10-07,2023-11-01,concluido_sucesso,2024-08-10,2
C-BO-M-00044-02,BO-M-00044,bovino,2024-10-10,2024-11-05,concluido_sucesso,2025-08-15,2
C-BO-M-00045-00,BO-M-00045,bovino,2023-09-19,2023-09-19,concluido_sucesso,2024-06-28,1
C-BO-M-00045-01,BO-M-00045,bovino,2024-10-10,2024-10-10,concluido_sucesso,2025-07-20,1
C-BO-M-00045-02,BO-M-00045,bovino,2025-11-15,2025-12-13,concluido_sucesso,2026-09-22,2
C-BO-M-00046-00,BO-M-00046,bovino,2023-03-19,2023-03-19,concluido_sucesso,2023-12-27,1
C-BO-M-00046-01,BO-M-00046,bovino,2024-03-30,2024-03-30,concluido_sucesso,2025-01-07,1
C-BO-M-00046-02,BO-M-00046,bovino,2025-04-11,2025-04-11,concluido_sucesso,2026-01-19,1
C-BO-M-00047-00,BO-M-00047,bovino,2023-03-12,2023-03-12,concluido_sucesso,2023-12-20,1
C-BO-M-00047-01,BO-M-00047,bovino,2024-03-01,2024-03-01,concluido_sucesso,2024-12-09,1
C-BO-M-00047-02,BO-M-00047,bovino,2025-02-12,2025-03-11,concluido_sucesso,2025-12-19,2
C-BO-M-00047-03,BO-M-00047,bovino,2026-03-29,2026-03-29,concluido_sucesso,2027-01-06,1
C-BO-M-00048-00,BO-M-00048,bovino,2023-10-01,2023-10-01,concluido_sucesso,2024-07-10,1
C-BO-M-00048-01,BO-M-00048,bovino,2024-10-30,2024-12-24,concluido_sucesso,2025-10-03,3
C-BO-M-00048-02,BO-M-00048,bovino,2026-01-16,2026-02-13,concluido_sucesso,2026-11-23,2
C-BO-M-00049-00,BO-M-00049,bovino,2023-06-10,2023-07-04,concluido_sucesso,2024-04-12,2
C-BO-M-00049-01,BO-M-00049,bovino,2024-07-29,2024-07-29,concluido_sucesso,2025-05-08,1
C-BO-M-00049-02,BO-M-00049,bovino,2025-08-12,2025-08-12,concluido_sucesso,2026-05-22,1
C-BO-M-00050-00,BO-M-00050,bovino,2023-01-28,2023-02-25,concluido_sucesso,2023-12-05,2
C-BO-M-00050-01,BO-M-00050,bovino,2024-02-23,2024-03-23,concluido_sucesso,2024-12-31,2
C-BO-M-00050-02,BO-M-00050,bovino,2025-04-11,2025-04-11,concluido_sucesso,2026-01-19,1
C-BO-M-00050-03,BO-M-00050,bovino,2026-04-27,2026-04-27,concluido_sucesso,2027-02-04,1
C-BO-M-00051-00,BO-M-00051,bovino,2023-06-16,2023-08-09,concluido_falha,,3
C-BO-M-00051-01,BO-M-00051,bovino,2023-09-09,2023-09-09,concluido_sucesso,2024-06-18,1
C-BO-M-00051-02,BO-M-00051,bovino,2024-08-31,2024-10-27,concluido_falha,,3
C-BO-M-00052-00,BO-M-00052,bovino,2023-08-02,2023-08-02,concluido_sucesso,2024-05-11,1
C-BO-M-00052-01,BO-M-00052,bovino,2024-08-21,2024-10-20,concluido_sucesso,2025-07-30,3
C-BO-M-00052-02,BO-M-00052,bovino,2025-10-02,2025-10-02,concluido_sucesso,2026-07-12,1
C-BO-M-00053-00,BO-M-00053,bovino,2023-10-03,2023-10-03,concluido_sucesso,2024-07-12,1
C-BO-M-00053-01,BO-M-00053,bovino,2024-10-27,2024-12-25,concluido_sucesso,2025-10-04,3
C-BO-M-00054-00,BO-M-00054,bovino,2023-06-24,2023-06-24,concluido_sucesso,2024-04-02,1
C-BO-M-00054-01,BO-M-00054,bovino,2024-06-24,2024-06-24,concluido_sucesso,2025-04-03,1
C-BO-M-00054-02,BO-M-00054,bovino,2025-07-03,2025-07-30,concluido_sucesso,2026-05-09,2
C-BO-M-00055-00,BO-M-00055,bovino,2023-06-08,2023-07-02,concluido_sucesso,2024-04-10,2
C-BO-M-00055-01,BO-M-00055,bovino,2024-06-22,2024-07-20,concluido_sucesso,2025-04-29,2
C-BO-M-00055-02,BO-M-00055,bovino,2025-08-22,2025-09-14,concluido_sucesso,2026-06-24,2
C-BO-M-00056-00,BO-M-00056,bovino,2023-10-25,2023-10-25,concluido_sucesso,2024-08-03,1
C-BO-M-00056-01,BO-M-00056,bovino,2024-10-04,2024-10-04,concluido_sucesso,2025-07-14,1
C-BO-M-00057-00,BO-M-00057,bovino,2023-06-27,2023-06-27,concluido_sucesso,2024-04-05,1
C-BO-M-00057-01,BO-M-00057,bovino,2024-06-14,2024-07-09,concluido_sucesso,2025-04-18,2
C-BO-M-00057-02,BO-M-00057,bovino,2025-07-12,2025-08-05,concluido_sucesso,2026-05-15,2
C-BO-M-00058-00,BO-M-00058,bovino,2023-03-28,2023-05-21,concluido_falha,,3
C-BO-M-00058-01,BO-M-00058,bovino,2023-07-12,2023-07-12,concluido_sucesso,2024-04-20,1
C-BO-M-00058-02,BO-M-00058,bovino,2024-08-04,2024-08-04,concluido_sucesso,2025-05-14,1
C-BO-M-00058-03,BO-M-00058,bovino,2025-08-02,2025-08-02,concluido_sucesso,2026-05-12,1
C-BO-M-00059-00,BO-M-00059,bovino,2023-08-31,2023-08-31,concluido_sucesso,2024-06-09,1
C-BO-M-00059-01,BO-M-00059,bovino,2024-08-17,2024-08-17,concluido_sucesso,2025-05-27,1
C-BO-M-00059-02,BO-M-00059,bovino,2025-09-06,2025-09-06,concluido_sucesso,2026-06-16,1
C-BO-M-00060-00,BO-M-00060,bovino,2023-04-27,2023-04-27,concluido_sucesso,2024-02-04,1
C-BO-M-00060-01,BO-M-00060,bovino,2024-04-17,2024-04-17,concluido_sucesso,2025-01-25,1
C-BO-M-00060-02,BO-M-00060,bovino,2025-05-22,2025-06-15,concluido_sucesso,2026-03-25,2
C-BO-M-00061-00,BO-M-00061,bovino,2023-10-27,2023-10-27,concluido_sucesso,2024-08-05,1
C-BO-M-00061-01,BO-M-00061,bovino,2024-11-02,2024-11-02,concluido_sucesso,2025-08-12,1
C-BO-M-00061-02,BO-M-00061,bovino,2025-10-31,2025-10-31,concluido_sucesso,2026-08-10,1
C-BO-M-00062-00,BO-M-00062,bovino,2023-08-09,2023-10-07,concluido_falha,,3
C-BO-M-00062-01,BO-M-00062,bovino,2023-11-24,2024-01-11,concluido_sucesso,2024-10-20,3
C-BO-M-00062-02,BO-M-00062,bovino,2024-12-29,2025-03-02,concluido_falha,,3
C-BO-M-00063-00,BO-M-00063,bovino,2023-04-24,2023-04-24,concluido_sucesso,2024-02-01,1
C-BO-M-00063-01,BO-M-00063,bovino,2024-05-09,2024-06-28,concluido_falha,,3
C-BO-M-00063-02,BO-M-00063,bovino,2024-08-24,2024-09-18,concluido_sucesso,2025-06-28,2
C-BO-M-00063-03,BO-M-00063,bovino,2025-09-20,2025-10-18,concluido_sucesso,2026-07-28,2
C-BO-M-00064-00,BO-M-00064,bovino,2023-10-04,2023-10-04,concluido_sucesso,2024-07-13,1
C-BO-M-00064-01,BO-M-00064,bovino,2024-09-26,2024-09-26,concluido_sucesso,2025-07-06,1
C-BO-M-00064-02,BO-M-00064,bovino,2025-10-04,2025-10-04,concluido_sucesso,2026-07-14,1
C-BO-M-00065-00,BO-M-00065,bovino,2023-02-28,2023-02-28,concluido_sucesso,2023-12-08,1
C-BO-M-00065-01,BO-M-00065,bovino,2024-02-24,2024-02-24,concluido_sucesso,2024-12-03,1
C-BO-M-00065-02,BO-M-00065,bovino,2025-03-09,2025-03-09,concluido_sucesso,2025-12-17,1
C-BO-M-00065-03,BO-M-00065,bovino,2026-03-15,2026-03-15,concluido_sucesso,2026-12-23,1
C-BO-M-00066-00,BO-M-00066,bovino,2023-08-02,2023-09-28,concluido_falha,,3
C-BO-M-00066-01,BO-M-00066,bovino,2023-12-03,2023-12-24,concluido_sucesso,2024-10-02,2
C-BO-M-00066-02,BO-M-00066,bovino,2024-12-02,2024-12-02,concluido_sucesso,2025-09-11,1
C-BO-M-00066-03,BO-M-00066,bovino,2025-12-17,2025-12-17,concluido_sucesso,2026-09-26,1
C-BO-M-00067-00,BO-M-00067,bovino,2023-09-15,2023-10-12,concluido_sucesso,2024-07-21,2
C-BO-M-00067-01,BO-M-00067,bovino,2024-11-01,2024-11-26,concluido_sucesso,2025-09-05,2
C-BO-M-00067-02,BO-M-00067,bovino,2025-11-15,2025-11-15,concluido_sucesso,2026-08-25,1
C-BO-M-00068-00,BO-M-00068,bovino,2023-07-16,2023-09-09,concluido_falha,,3
C-BO-M-00068-01,BO-M-00068,bovino,2023-11-10,2023-11-10,concluido_sucesso,2024-08-19,1
C-BO-M-00068-02,BO-M-00068,bovino,2024-11-20,2024-11-20,concluido_sucesso,2025-08-30,1
C-BO-M-00068-03,BO-M-00068,bovino,2025-12-03,2025-12-03,concluido_sucesso,2026-09-12,1
C-BO-M-00069-00,BO-M-00069,bovino,2023-04-10,2023-05-01,concluido_sucesso,2024-02-08,2
C-BO-M-00069-01,BO-M-00069,bovino,2024-04-28,2024-06-21,concluido_falha,,3
C-BO-M-00069-02,BO-M-00069,bovino,2024-07-26,2024-07-26,concluido_sucesso,2025-05-05,1
C-BO-M-00069-03,BO-M-00069,bovino,2025-07-25,2025-08-21,concluido_sucesso,2026-05-31,2
C-BO-M-00070-00,BO-M-00070,bovino,2023-10-17,2023-10-17,concluido_sucesso,2024-07-26,1
C-BO-M-00070-01,BO-M-00070,bovino,2024-10-23,2024-10-23,concluido_sucesso,2025-08-02,1
C-BO-M-00070-02,BO-M-00070,bovino,2025-10-17,2025-10-17,concluido_sucesso,2026-07-27,1
C-BO-M-00071-00,BO-M-00071,bovino,2023-02-14,2023-04-07,concluido_sucesso,2024-01-15,3
C-BO-M-00071-01,BO-M-00071,bovino,2024-05-11,2024-05-11,concluido_sucesso,2025-02-18,1
C-BO-M-00072-00,BO-M-00072,bovino,2023-04-26,2023-05-17,concluido_sucesso,2024-02-24,2
C-BO-M-00072-01,BO-M-00072,bovino,2024-05-01,2024-05-22,concluido_sucesso,2025-03-01,2
C-BO-M-00072-02,BO-M-00072,bovino,2025-06-22,2025-06-22,concluido_sucesso,2026-04-01,1
C-BO-M-00073-00,BO-M-00073,bovino,2023-02-21,2023-02-21,concluido_sucesso,2023-12-01,1
C-BO-M-00073-01,BO-M-00073,bovino,2024-01-31,2024-01-31,concluido_sucesso,2024-11-09,1
